timestamp,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,proto,length
2024-07-10 11:38:15.696224,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,253
2024-07-10 11:38:15.697164,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,106
2024-07-10 11:38:15.709826,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,122
2024-07-10 11:38:15.713300,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.713484,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.713648,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.713879,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714057,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714253,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714411,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714564,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714718,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.714872,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.715487,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1236
2024-07-10 11:38:15.715657,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,253
2024-07-10 11:38:15.734226,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,90
2024-07-10 11:38:15.735866,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,253
2024-07-10 11:38:15.737468,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,174
2024-07-10 11:38:15.746597,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1240
2024-07-10 11:38:15.746767,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.746972,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747126,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747309,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747481,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747637,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747797,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.747953,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748110,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748260,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748414,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748575,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748728,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.748889,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,110
2024-07-10 11:38:15.755521,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,253
2024-07-10 11:38:15.761215,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,118
2024-07-10 11:38:15.776164,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,173
2024-07-10 11:38:15.779582,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.779805,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.779997,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.780187,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.780375,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.780567,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1234
2024-07-10 11:38:15.780760,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1235
2024-07-10 11:38:15.798625,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,106
2024-07-10 11:38:15.810975,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,126
2024-07-10 11:38:15.827355,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1240
2024-07-10 11:38:15.827779,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1240
2024-07-10 11:38:15.828044,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1240
2024-07-10 11:38:15.828298,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1240
2024-07-10 11:38:15.828538,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.828772,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.829015,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.829249,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.829489,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.829727,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.829960,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.830207,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.830445,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.830697,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.830944,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.831176,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.831412,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.831644,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1241
2024-07-10 11:38:15.847687,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,106
2024-07-10 11:38:15.858746,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,883
2024-07-10 11:38:15.859092,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,884
2024-07-10 11:38:15.861163,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:15.894070,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1255
2024-07-10 11:38:15.894707,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.895168,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.895561,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.895930,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.896337,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.896844,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1256
2024-07-10 11:38:15.911549,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,122
2024-07-10 11:38:15.933247,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.187.202,49253.0,443.0,17.0,71
2024-07-10 11:38:15.942843,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,142
2024-07-10 11:38:15.943373,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1174
2024-07-10 11:38:15.943812,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1174
2024-07-10 11:38:15.944248,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1174
2024-07-10 11:38:15.944682,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1174
2024-07-10 11:38:15.945121,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1174
2024-07-10 11:38:15.945566,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1175
2024-07-10 11:38:15.946006,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1175
2024-07-10 11:38:15.962088,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,114
2024-07-10 11:38:15.969486,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,164
2024-07-10 11:38:15.970034,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.187.202,192.168.0.18,443.0,49253.0,17.0,67
2024-07-10 11:38:15.970547,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,90
2024-07-10 11:38:15.974554,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:15.975115,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:15.975612,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1077
2024-07-10 11:38:15.976145,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1077
2024-07-10 11:38:15.976766,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1077
2024-07-10 11:38:15.977298,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1077
2024-07-10 11:38:15.986513,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,86
2024-07-10 11:38:15.988239,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,91
2024-07-10 11:38:16.009851,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1219
2024-07-10 11:38:16.010774,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1220
2024-07-10 11:38:16.011756,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1220
2024-07-10 11:38:16.012708,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,118
2024-07-10 11:38:16.048129,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,86
2024-07-10 11:38:16.061224,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1149
2024-07-10 11:38:16.062388,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1149
2024-07-10 11:38:16.062896,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1150
2024-07-10 11:38:16.063367,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1150
2024-07-10 11:38:16.064030,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1150
2024-07-10 11:38:16.064850,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.078534,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,118
2024-07-10 11:38:16.099822,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1075
2024-07-10 11:38:16.100378,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:16.100844,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:16.101347,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:16.101838,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1076
2024-07-10 11:38:16.112601,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.132678,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1131
2024-07-10 11:38:16.133227,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1131
2024-07-10 11:38:16.133704,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1131
2024-07-10 11:38:16.134179,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1131
2024-07-10 11:38:16.134693,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1131
2024-07-10 11:38:16.135216,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1132
2024-07-10 11:38:16.135727,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1132
2024-07-10 11:38:16.136213,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1132
2024-07-10 11:38:16.136706,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1132
2024-07-10 11:38:16.162356,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,114
2024-07-10 11:38:16.175828,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1022
2024-07-10 11:38:16.176390,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1022
2024-07-10 11:38:16.176998,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,168
2024-07-10 11:38:16.197575,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,173
2024-07-10 11:38:16.207815,32:59:ff:8b:9f:46,01:00:5e:00:00:fb,192.168.0.16,224.0.0.251,5353.0,5353.0,17.0,175
2024-07-10 11:38:16.209408,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1243
2024-07-10 11:38:16.209889,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1243
2024-07-10 11:38:16.210354,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1244
2024-07-10 11:38:16.210919,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,114
2024-07-10 11:38:16.243125,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1046
2024-07-10 11:38:16.248942,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,106
2024-07-10 11:38:16.262785,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.295738,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1128
2024-07-10 11:38:16.296320,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1128
2024-07-10 11:38:16.312590,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,106
2024-07-10 11:38:16.313181,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,118
2024-07-10 11:38:16.332935,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,881
2024-07-10 11:38:16.361675,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.388633,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,210
2024-07-10 11:38:16.397048,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,142
2024-07-10 11:38:16.404764,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,91
2024-07-10 11:38:16.411207,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,966
2024-07-10 11:38:16.411953,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,967
2024-07-10 11:38:16.412523,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,967
2024-07-10 11:38:16.423390,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,86
2024-07-10 11:38:16.462823,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.469997,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,90
2024-07-10 11:38:16.529376,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,935
2024-07-10 11:38:16.549589,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,142
2024-07-10 11:38:16.562283,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,106
2024-07-10 11:38:16.564762,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,929
2024-07-10 11:38:16.565255,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,929
2024-07-10 11:38:16.565727,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,930
2024-07-10 11:38:16.569721,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,,,,,,56
2024-07-10 11:38:16.597192,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,168
2024-07-10 11:38:16.597849,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,142
2024-07-10 11:38:16.613255,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,110
2024-07-10 11:38:16.617595,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.208,61686.0,3478.0,17.0,173
2024-07-10 11:38:16.645011,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,996
2024-07-10 11:38:16.648416,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.208,192.168.0.18,3478.0,61686.0,17.0,106
2024-07-10 11:38:16.713116,48:d3:43:e6:65:b0,3c:06:30:20:9c:c2,142.250.82.212,192.168.0.18,3478.0,61564.0,17.0,106
2024-07-10 11:38:16.721403,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.721935,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.722409,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.722919,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.723540,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.724026,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.724488,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.724962,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1197
2024-07-10 11:38:16.725421,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1198
2024-07-10 11:38:16.725883,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1198
2024-07-10 11:38:16.726342,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1198
2024-07-10 11:38:16.726803,3c:06:30:20:9c:c2,48:d3:43:e6:65:b0,192.168.0.18,142.250.82.212,61564.0,3478.0,17.0,1198
